source,description,description_clean,unit_clean,quantity,rate,material,grade,thickness_mm,thickness_assumed,emission_factor,ef_unit,ef_source,ef_label,cci,cci_label,cci_outlier,extr_method,prop_grade
Eco,"Excavation in all kind of soils for laying sub soil drainage pipe upto 160mm dia (internal) including forming bottom surface to required level refilling selected excavated earth around the pipe in layers of 150mm thick watering consolidating and disposing off the surplus earth with in the site or as directed by the site Engineer with in a lead of 300m etc., complete.
Note:PCC area shall be considered for measurement (Working space & provision of slopes if required for execution shall not be paid separately).",excavation in all kind of soils for laying sub soil drainage pipe upto dia internal including forming bottom surface to required level refilling selected excavated earth around the pipe in layers of thick watering consolidating and disposing off the surplus earth with in the site or as directed by the site engineer with in a lead of 300m etc complete note pcc area shall be considered for measurement working space provision of slopes if required for execution shall not be paid separately,m3,175.0,,concrete,M15,,False,268.1,kgCO2e/m3,ICE V4.1 Concrete CEM I M15,has_ef,,predict_cci,False,grade_propagation,M15
Eco,"Providing and laying plain cement concrete of grade M10 at all levels using coarse graded aggregate of 20mm and down size, fine aggregates,OPC/PPC for levelling course under footings, flooring, steps, walls, platform, for external development works and at locations specified etc. including sub grade base preparation, form work wherever necessary, levelling, compacting, curing including all leads and lifts, rough finishing at the top surface etc. all complete, as directed by Engineer-in-charge and as per drawings.",providing and laying plain cement concrete of grade m10 at all levels using coarse graded aggregate of and down size fine aggregates opc ppc for levelling course under footings flooring steps walls platform for external development works and at locations specified etc including sub grade base preparation form work wherever necessary levelling compacting curing including all leads and lifts rough finishing at the top surface etc all complete as directed by engineer in charge and as per drawings,m3,45.0,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Eco,"Providing and laying fine aggregate cushion layer in the trenches, drainage systems for full width and all-round the pipes as indicated in the drawing. Cost to include necessary compaction etc., complete including lead and lift etc., complete as directed by the Engineer-in-charge.",providing and laying fine aggregate cushion layer in the trenches drainage systems for full width and all round the pipes as indicated in the drawing cost to include necessary compaction etc complete including lead and lift etc complete as directed by the engineer in charge,m3,110.0,,pipe,,,False,,,,no_ice_ef,,no_ef_no_cci,False,keyword,M10
Eco,"Providing and laying 20mm single size aggregate for sub-soil drainage system to the specified width and depth as indicated in the drawing, Cost shall  include necessay lead and lift etc., complete as directed by the Engineer- in-charge.",providing and laying single size aggregate for sub soil drainage system to the specified width and depth as indicated in the drawing cost shall include necessay lead and lift etc complete as directed by the engineer in charge,m3,65.0,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Eco,160mm dia ,dia,m,395.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=m, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Along the retaining wall over the quarry dust filling towards earth side,along the retaining wall over the quarry dust filling towards earth side,m3,279.0,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Eco,Along the perimeter of the drainage trench,along the perimeter of the drainage trench,m2,765.0,,concrete,M10,75.0,True,17.46,kgCO2e/m2,ICE V4.1 Concrete CEM I M10 × 75mm,has_ef,,predict_cci,False,section_context,M10
Eco,Supplying and laying PCC support blocks of 1:3:6 concrete mix of sizes as given below for pipe supports on the terrace complete. ,supplying and laying pcc support blocks of 1 3 6 concrete mix of sizes as given below for pipe supports on the terrace complete,m3,56.0,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Eco,CI manhole frame and cover (medium duty) with locking facility - ( 600 x 600 )mm,ci manhole frame and cover medium duty with locking facility 600 x,nos,48.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Fire tank inlet - 100mm dia,fire tank inlet dia,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Fire tank outlet - 150mm dia,fire tank outlet dia,nos,8.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Fire & Domestic tank drain - 50mm dia,fire domestic tank drain dia,nos,8.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Domestic tank outlet - 65mm dia,domestic tank outlet dia,nos,8.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Domestic tank outlet - 80mm dia,domestic tank outlet dia,nos,17.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Domestic tank outlet - 100mm dia,domestic tank outlet dia,nos,16.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Fire & Domestic tank vent - 100mm dia,fire domestic tank vent dia,nos,32.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Domestic tank overflow - 150mm dia,domestic tank overflow dia,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Domestic tank level controller - 32mm dia,domestic tank level controller dia,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Flushing tank inlet - 65mm dia,flushing tank inlet dia,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Flushing tank drain - 50mm dia,flushing tank drain dia,nos,8.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Flushing tank outlet - 100mm dia,flushing tank outlet dia,nos,16.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Flushing tank vent - 100mm dia,flushing tank vent dia,nos,16.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Flushing tank overflow - 80mm dia,flushing tank overflow dia,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,Flushing tank level controller - 32mm dia,flushing tank level controller dia,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,"Construction of catch basin of as per the required size and depth upto 1200mm for basement drainage with 230mm thick walls in well burnt table moulded bricks in CM 1:4 over a bed of 100 mm thick PCC 1:4:8 internal walls plastered smooth in CM 1:3 and external walls plastered in1:6 with sponge finish. Fixing precast grating of required size on top surface flushed to the finished floor level with necessary excavation, back filling the selected excavated earth with all leads and lifts etc., complete. The quoted rate shall include 110dia PVC pipe sleeves from road GSM to the chamber as shown in the drawings.",construction of catch basin of as per the required size and depth upto for basement drainage with thick walls in well burnt table moulded bricks in cm 1 4 over a bed of thick pcc 1 4 8 internal walls plastered smooth in cm 1 3 and external walls plastered in1 6 with sponge finish fixing precast grating of required size on top surface flushed to the finished floor level with necessary excavation back filling the selected excavated earth with all leads and lifts etc complete the quoted rate shall include pvc pipe sleeves from road gsm to the chamber as shown in the drawings,nos,20.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,keyword,M10
Eco,"Supplying and installing MS fabricated ramp drain grating at entrance where ever indicated using 50mm nominal bore,MS pipes at 105mm C/C and 8mm thick MS flats welded together and placed on MS angles of size 65mm x 65mm x 6mm as enumerated in the drawings, the quoted rates shall include for painting two coats of enamel paint over a coat of primer etc.,complete.",supplying and installing ms fabricated ramp drain grating at entrance where ever indicated using nominal bore ms pipes at c c and thick ms flats welded together and placed on ms angles of size x x as enumerated in the drawings the quoted rates shall include for painting two coats of enamel paint over a coat of primer etc complete,m,10.0,,paint,,,False,2.152,kgCO2e/kg,"ICE V4.1 — Paint, Waterborne",has_ef,,predict_cci,False,keyword,M10
Eco,(ii) 2Nos. 600 x 600 Manhole frame and cover,ii 2nos 600 x 600 manhole frame and cover,nos,4.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=nos, review]",has_ef,,predict_cci,False,section_context,M10
Eco,"Supplying, installing, testing and commissioning of R.C.C NP2 class Hume pipe laid to the required level and grade with collars joining in CM 1:3 making necessary connections as required etc., complete. (Provision for road crossings)",supplying installing testing and commissioning of r c c np2 class hume pipe laid to the required level and grade with collars joining in cm 1 3 making necessary connections as required etc complete provision for road crossings,m,60.0,,concrete,M10,,False,232.8,kgCO2e/m3,"ICE V4.1 Concrete CEM I M10 [unit=m, review]",has_ef,,predict_cci,False,section_context,M10
